PreOptimize, final-PostOptimize, final-CreatePlan, Execute
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 37
1, 0, 0, 39
1, 0, 0, 36
1, 0, 0, 36
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query26/query26_0.sql
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 54
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 53
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query27/query27_0.sql
0, 0, 0, 179
0, 0, 0, 180
0, 0, 0, 181
0, 0, 0, 183
0, 0, 0, 184
0, 0, 0, 178
0, 0, 0, 181
0, 0, 0, 179
0, 0, 0, 181
0, 0, 0, 179
0, 0, 0, 181
0, 0, 0, 185
0, 0, 0, 180
0, 0, 0, 181
0, 0, 0, 179
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query29/query29_0.sql
1, 0, 0, 121
1, 0, 0, 124
1, 0, 0, 124
1, 0, 0, 119
1, 0, 0, 116
1, 0, 0, 118
1, 0, 0, 118
1, 0, 0, 137
1, 0, 0, 119
1, 0, 0, 119
1, 0, 0, 119
1, 0, 0, 121
1, 0, 0, 124
1, 0, 0, 117
1, 0, 0, 119
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query37/query37_0.sql
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 6
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query40/query40_0.sql
0, 0, 0, 17
0, 0, 0, 19
0, 0, 0, 19
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 19
0, 0, 0, 18
0, 0, 0, 19
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 17
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 17
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query42/query42_0.sql
0, 0, 0, 51
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 54
0, 0, 0, 52
0, 0, 0, 54
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 51
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 54
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query43/query43_0.sql
0, 0, 0, 110
0, 0, 0, 109
0, 0, 0, 108
0, 0, 0, 108
0, 0, 0, 113
0, 0, 0, 112
0, 0, 0, 112
0, 0, 0, 113
0, 0, 0, 108
0, 0, 0, 112
0, 0, 0, 110
0, 0, 0, 113
0, 0, 0, 112
0, 0, 0, 114
0, 0, 0, 114
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query50/query50_0.sql
0, 0, 0, 174
0, 0, 0, 173
0, 0, 0, 173
0, 0, 0, 174
0, 0, 0, 174
0, 0, 0, 175
0, 0, 0, 172
0, 0, 0, 174
0, 0, 0, 174
0, 0, 0, 171
0, 0, 0, 173
0, 0, 0, 173
0, 0, 0, 186
0, 0, 0, 174
0, 0, 0, 173
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query52/query52_0.sql
0, 0, 0, 54
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 54
0, 0, 0, 51
0, 0, 0, 53
0, 0, 0, 53
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query55/query55_0.sql
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 56
0, 0, 0, 56
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 54
0, 0, 0, 53
0, 0, 0, 55
0, 0, 0, 55
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query62/query62_0.sql
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 42
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query82/query82_0.sql
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 23
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query84/query84_0.sql
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query85/query85_0.sql
1, 0, 0, 60
1, 0, 0, 59
1, 0, 0, 61
1, 0, 0, 61
1, 0, 0, 59
1, 0, 0, 60
1, 0, 0, 61
1, 0, 0, 61
1, 0, 0, 59
1, 0, 0, 61
1, 0, 0, 62
1, 0, 0, 59
1, 0, 0, 60
1, 0, 0, 59
1, 0, 0, 62
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query91/query91_0.sql
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query96/query96_0.sql
0, 0, 0, 48
0, 0, 0, 49
0, 0, 0, 48
0, 0, 0, 46
0, 0, 0, 47
0, 0, 0, 49
0, 0, 0, 47
0, 0, 0, 47
0, 0, 0, 49
0, 0, 0, 51
0, 0, 0, 47
0, 0, 0, 49
0, 0, 0, 48
0, 0, 0, 48
0, 0, 0, 47
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query99/query99_0.sql
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 52
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 53
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query7/query7_0.sql
0, 0, 0, 179
0, 0, 0, 176
0, 0, 0, 177
0, 0, 0, 177
0, 0, 0, 181
0, 0, 0, 178
0, 0, 0, 177
0, 0, 0, 181
0, 0, 0, 176
0, 0, 0, 180
0, 0, 0, 176
0, 0, 0, 178
0, 0, 0, 176
0, 0, 0, 176
0, 0, 0, 180
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query3/query3_0.sql
0, 0, 0, 66
0, 0, 0, 68
0, 0, 0, 69
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 65
0, 0, 0, 66
0, 0, 0, 67
0, 0, 0, 69
0, 0, 0, 66
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 69
0, 0, 0, 67
0, 0, 0, 67
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query17/query17_0.sql
1, 0, 0, 107
1, 0, 0, 107
1, 0, 0, 108
1, 0, 0, 108
1, 0, 0, 106
1, 0, 0, 109
1, 0, 0, 107
1, 0, 0, 108
1, 0, 0, 106
1, 0, 0, 109
1, 0, 0, 107
1, 0, 0, 107
1, 0, 0, 108
1, 0, 0, 106
1, 0, 0, 108
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query18/query18_0.sql
0, 0, 0, 56
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 54
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 59
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 58
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query19/query19_0.sql
0, 0, 0, 88
0, 0, 0, 84
0, 0, 0, 86
0, 0, 0, 85
0, 0, 0, 86
0, 0, 0, 84
0, 0, 0, 84
0, 0, 0, 85
0, 0, 0, 85
0, 0, 0, 85
0, 0, 0, 85
0, 0, 0, 84
0, 0, 0, 86
0, 0, 0, 86
0, 0, 0, 84
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query22/query22_0.sql
0, 0, 0, 880
0, 0, 0, 884
0, 0, 0, 880
0, 0, 0, 939
0, 0, 0, 860
0, 0, 0, 889
0, 0, 0, 931
0, 0, 0, 869
0, 0, 0, 923
0, 0, 0, 863
0, 0, 0, 857
0, 0, 0, 914
0, 0, 0, 875
0, 0, 0, 913
0, 0, 0, 872
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query25/query25_0.sql
1, 0, 0, 35
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 38
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 39
1, 0, 0, 36
1, 0, 0, 37
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query26/query26_0.sql
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 54
0, 0, 0, 51
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 54
0, 0, 0, 52
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query27/query27_0.sql
0, 0, 0, 183
0, 0, 0, 179
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 180
0, 0, 0, 181
0, 0, 0, 182
0, 0, 0, 182
0, 0, 0, 181
0, 0, 0, 180
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query29/query29_0.sql
1, 0, 0, 123
1, 0, 0, 118
1, 0, 0, 119
1, 0, 0, 119
1, 0, 0, 117
1, 0, 0, 131
1, 0, 0, 117
1, 0, 0, 119
1, 0, 0, 121
1, 0, 0, 120
1, 0, 0, 122
1, 0, 0, 118
1, 0, 0, 117
1, 0, 0, 123
1, 0, 0, 117
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query37/query37_0.sql
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
0, 0, 0, 7
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query40/query40_0.sql
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 17
0, 0, 0, 18
0, 0, 0, 17
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 18
0, 0, 0, 17
0, 0, 0, 18
0, 0, 0, 17
0, 0, 0, 18
0, 0, 0, 18
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query42/query42_0.sql
0, 0, 0, 52
0, 0, 0, 54
0, 0, 0, 52
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 53
0, 0, 0, 52
0, 0, 0, 53
0, 0, 0, 51
0, 0, 0, 53
0, 0, 0, 51
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 51
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query43/query43_0.sql
0, 0, 0, 112
0, 0, 0, 112
0, 0, 0, 115
0, 0, 0, 107
0, 0, 0, 113
0, 0, 0, 112
0, 0, 0, 111
0, 0, 0, 111
0, 0, 0, 113
0, 0, 0, 112
0, 0, 0, 113
0, 0, 0, 109
0, 0, 0, 112
0, 0, 0, 113
0, 0, 0, 115
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query50/query50_0.sql
0, 0, 0, 173
0, 0, 0, 172
0, 0, 0, 174
0, 0, 0, 173
0, 0, 0, 172
0, 0, 0, 172
0, 0, 0, 174
0, 0, 0, 172
0, 0, 0, 172
0, 0, 0, 175
0, 0, 0, 172
0, 0, 0, 172
0, 0, 0, 173
0, 0, 0, 172
0, 0, 0, 173
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query52/query52_0.sql
0, 0, 0, 52
0, 0, 0, 52
0, 0, 0, 51
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 53
0, 0, 0, 51
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 54
0, 0, 0, 51
0, 0, 0, 52
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query55/query55_0.sql
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 55
0, 0, 0, 55
0, 0, 0, 54
0, 0, 0, 57
0, 0, 0, 57
0, 0, 0, 56
0, 0, 0, 55
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 56
0, 0, 0, 54
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query62/query62_0.sql
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 39
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query82/query82_0.sql
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 23
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 23
0, 0, 0, 21
0, 0, 0, 21
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query84/query84_0.sql
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 29
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query85/query85_0.sql
1, 0, 0, 60
1, 0, 0, 60
1, 0, 0, 59
1, 0, 0, 60
1, 0, 0, 61
1, 0, 0, 59
1, 0, 0, 59
1, 0, 0, 60
1, 0, 0, 60
1, 0, 0, 59
1, 0, 0, 62
1, 0, 0, 60
1, 0, 0, 61
1, 0, 0, 59
1, 0, 0, 61
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query91/query91_0.sql
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query96/query96_0.sql
0, 0, 0, 46
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 46
0, 0, 0, 51
0, 0, 0, 47
0, 0, 0, 46
0, 0, 0, 48
0, 0, 0, 46
0, 0, 0, 49
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 47
0, 0, 0, 48
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query99/query99_0.sql
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 51
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query7/query7_0.sql
0, 0, 0, 179
0, 0, 0, 177
0, 0, 0, 177
0, 0, 0, 175
0, 0, 0, 178
0, 0, 0, 179
0, 0, 0, 176
0, 0, 0, 174
0, 0, 0, 181
0, 0, 0, 182
0, 0, 0, 173
0, 0, 0, 178
0, 0, 0, 181
0, 0, 0, 175
0, 0, 0, 175
